,ID,Name,Latitude,Longitude,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
193,BR00068,Otaki,-40.75833,175.15,11,11,10,11,10,11,10,10,10,11,10,9,10,9,9,9,9,10,9,9,9,9,10,9,9,9,9,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,7,7,7,7,7,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,BR00069,Paeroa,-37.36667,175.66667,20,22,19,21,22,21,19,18,20,19,18,15,17,14,14,14,14,15,16,16,16,16,16,15,16,16,16,15,15,15,15,15,16,16,16,16,16,13,13,13,13,13,9,9,9,9,9,7,7,7,7,7,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,BR00070,Pahiatua,-40.45333,175.84083,17,15,16,15,14,15,14,14,14,14,13,14,14,12,12,12,12,12,12,12,12,12,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,BR00071,Palmerston,-45.484026,170.715265,10,9,10,9,8,9,8,9,8,8,8,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,BR00072,Palmerston North,-40.35636,175.61113,194,174,189,172,159,180,160,169,163,161,156,168,158,139,140,140,140,140,135,135,135,135,131,131,131,131,131,135,136,136,136,136,139,140,140,140,140,118,119,119,119,119,93,93,93,93,93,75,75,75,75,75,55,55,55,55,55,44,44,44,44,44,35,35,35,35,35,27,28,28,28,28,17,17,17,18,18,11,11,11,10,10,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
198,BR00073,Patea,-39.75722,174.47667,13,12,12,11,13,13,13,12,12,13,12,14,15,11,11,11,11,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,BR00074,Petone,-41.22166578,174.8734632,81,80,76,80,75,80,75,73,75,78,75,70,75,69,70,70,70,71,70,70,70,70,71,70,70,70,70,71,72,72,72,72,73,74,74,74,74,66,67,67,67,67,51,52,52,52,52,40,41,41,41,41,29,30,30,29,29,23,24,24,24,24,17,17,17,17,17,11,11,12,12,12,7,7,7,7,7,5,5,4,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
200,BR00075,Picton,-41.29067,174.00801,14,17,14,15,15,16,16,17,16,16,15,17,17,14,14,14,14,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,BR00076,Port Chalmers,-45.8178,170.6188,26,27,26,26,29,27,27,28,27,27,27,29,28,27,27,27,27,26,23,23,23,23,21,21,21,21,21,20,20,20,20,20,21,21,21,21,21,20,20,20,20,20,18,18,18,18,18,15,15,15,15,15,11,11,11,11,11,9,9,9,9,9,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,3,3,3,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,BR00077,Pukekohe,-37.2,174.95,18,19,18,19,19,19,18,18,18,18,18,19,19,18,18,18,18,17,16,16,16,16,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,15,15,15,15,15,12,13,13,13,13,10,10,10,10,10,7,8,8,7,7,6,6,6,6,6,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,BR00078,Queenstown,-45.03023,168.66271,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,BR00079,Rangiora,-43.30437,172.58356,20,22,20,21,21,21,21,21,21,21,20,20,21,18,18,18,18,17,17,16,17,17,16,16,16,16,16,16,17,17,17,17,18,18,18,18,18,16,16,16,16,16,13,14,14,14,14,11,11,11,11,11,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,BR00080,Riccarton,-43.52998,172.59744,33,36,33,35,34,35,34,33,33,34,33,33,34,30,30,30,30,28,27,27,27,27,26,26,26,26,26,27,27,27,27,27,29,29,29,29,29,26,26,26,26,26,22,22,22,22,22,17,18,18,18,18,13,13,13,13,13,11,11,11,11,11,9,9,9,9,9,6,6,6,6,6,5,5,5,5,5,3,3,3,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,BR00081,Richmond,-41.3333,173.183,11,13,10,11,11,12,12,13,12,12,11,13,13,10,10,10,10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,BR00082,Riverton,-46.35,168.01667,10,10,10,10,10,10,10,9,10,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,BR00083,Ross,-42.89583,170.81417,6,5,6,5,5,6,6,6,6,5,6,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,BR00084,Rotorua,-38.13874,176.24516,46,51,44,49,51,49,45,43,47,44,42,36,39,34,34,34,34,34,38,38,38,38,37,36,36,37,37,34,34,34,34,34,37,37,37,37,37,30,30,30,30,30,21,21,21,21,21,17,17,17,17,17,11,11,11,11,11,9,9,9,9,9,7,7,7,7,7,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,BR00085,Roxburgh,-45.53905,169.3123,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,BR00086,Runanga,-42.4020632,171.2465516,15,14,15,14,14,16,15,16,15,15,15,13,14,11,11,11,11,9,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,BR00087,Shannon,-40.5472,175.4107,13,11,12,11,10,12,10,11,11,10,10,11,10,9,9,9,9,9,9,9,9,9,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,BR00088,St. Kilda,-45.9048,170.5009,61,62,61,62,68,64,63,65,64,64,64,68,66,63,63,63,63,62,54,53,54,54,49,49,49,49,49,48,48,48,48,48,49,49,50,50,50,48,48,48,48,48,41,41,41,41,41,35,35,35,35,35,26,26,26,26,26,21,21,21,21,21,18,18,18,18,18,12,13,13,13,13,9,9,9,10,10,6,6,6,6,6,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
214,BR00089,Stratford,-39.33708,174.28382,34,32,32,29,33,34,36,31,32,34,32,36,39,30,30,30,30,26,26,26,26,26,24,24,24,24,24,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,18,18,18,18,18,16,16,16,16,16,11,11,11,11,11,10,10,10,10,10,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,BR00090,Sumner,-43.57144,172.76447,30,33,30,32,31,32,31,31,31,31,30,30,31,27,27,27,27,25,25,24,25,25,24,24,24,24,24,24,25,25,25,25,26,26,26,26,26,24,24,24,24,24,20,20,20,20,20,16,16,16,16,16,12,12,12,12,12,10,10,10,10,10,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,3,3,3,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,BR00091,Taihape,-39.6777,175.7988055,24,24,24,25,24,24,24,23,23,24,24,24,25,20,20,20,20,16,17,17,17,17,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,16,16,16,16,16,13,13,13,13,13,10,10,10,10,10,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,BR00092,Takapuna,-36.787,174.772,37,38,37,39,40,40,38,37,37,38,37,39,38,37,37,37,37,35,33,33,33,33,32,31,31,31,31,32,32,32,32,32,33,34,34,34,34,31,31,31,31,31,26,26,26,26,26,21,21,21,22,22,15,16,16,15,15,13,13,13,13,13,10,10,10,10,10,7,7,7,7,7,5,5,5,5,5,3,3,3,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,BR00093,Tapanui,-45.94332,169.2605276,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,BR00094,Taumarunui,-38.8833,175.2666,24,24,24,25,24,24,25,24,23,24,24,24,26,20,20,20,20,16,18,18,18,18,16,16,16,16,16,17,17,17,17,17,18,18,18,18,18,17,17,17,17,17,13,13,13,13,13,10,10,10,10,10,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,BR00095,Tauranga,-37.68611,176.16667,21,22,21,23,23,23,22,21,21,22,21,22,22,21,21,21,21,20,19,19,19,19,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,18,18,18,18,18,15,15,15,15,15,12,12,12,12,12,9,9,9,9,9,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,BR00096,Te Aroha,-37.533,175.717,25,28,24,27,28,27,25,23,26,24,23,20,21,18,18,18,18,19,21,21,21,21,20,20,20,20,20,19,19,19,19,19,20,20,20,20,20,16,16,16,16,16,12,12,12,12,12,9,9,9,9,9,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,2,2,2,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,BR00097,Te Awamutu,-38.00822,175.3302,18,20,17,19,20,19,18,17,19,17,16,14,15,13,13,13,13,13,15,15,15,15,14,14,14,14,14,13,14,14,14,14,15,15,15,15,15,12,12,12,12,12,8,8,8,8,8,6,7,7,7,7,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,BR00098,Te Kuiti,-38.332983,175.163456,27,30,25,29,29,28,26,25,28,26,24,21,23,19,19,19,19,20,22,22,22,22,21,21,21,21,21,20,20,20,20,20,21,21,22,21,21,17,18,18,18,18,12,12,12,12,12,10,10,10,10,10,7,7,7,7,7,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,BR00099,Temuka,-44.2453,171.27786,20,22,21,23,20,22,20,19,20,19,20,20,21,16,16,16,16,14,14,14,14,14,13,13,13,13,13,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,11,11,11,11,11,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,3,4,4,4,4,3,3,3,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,BR00100,Thames,-37.138389,175.5405,57,63,54,61,63,60,55,53,58,54,52,45,48,41,41,41,41,42,47,47,47,47,45,45,45,45,45,42,42,42,42,42,45,46,46,46,46,37,37,37,37,37,26,26,26,26,26,20,20,20,20,20,14,14,14,14,14,11,11,11,11,11,9,9,9,9,9,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,BR00101,Timaru,-44.39672,171.25364,160,177,170,182,157,174,162,156,161,156,163,157,169,131,131,132,132,110,116,115,116,116,104,103,103,104,104,117,117,118,118,118,119,119,119,119,119,115,115,115,115,115,88,88,88,88,88,64,64,64,64,64,51,51,51,51,51,44,45,45,45,45,40,40,40,40,40,28,28,28,28,28,23,23,23,23,23,12,12,11,11,11,4,3,3,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0
227,BR00102,Waihi,-37.3833,175.833,47,52,45,50,52,50,46,44,49,45,43,37,40,34,34,34,34,35,39,39,39,39,37,37,37,37,37,35,35,35,35,35,38,38,38,38,38,31,31,31,31,31,22,22,22,22,22,17,17,17,17,17,12,12,12,12,12,9,9,9,9,9,7,7,7,7,7,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,BR00103,Waikouaiti,-45.59444,170.67222,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,BR00104,Waimate,-44.72836,171.05009,21,23,21,22,22,22,22,22,22,22,21,21,22,19,19,19,19,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,19,19,19,19,17,17,17,17,17,14,14,14,14,14,11,11,11,11,11,9,9,9,9,9,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,BR00105,Waipawa,-39.9416,176.58963,12,14,12,13,12,14,13,14,11,14,14,13,12,10,10,10,10,8,9,9,9,9,8,8,8,8,8,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,BR00106,Waipukurau,-39.9917,176.5583,15,17,15,16,15,17,16,17,14,17,17,16,14,12,12,12,12,10,11,11,11,11,10,10,10,10,10,11,11,11,11,11,12,12,12,12,12,11,11,11,11,11,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,BR00107,Wairoa,-39.03517,177.41803,21,20,21,21,22,22,18,20,22,19,19,17,20,17,17,17,17,15,16,16,16,16,15,15,15,15,15,17,17,17,17,17,17,17,17,17,17,15,15,15,15,15,12,12,12,12,12,9,9,9,9,9,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,BR00108,Waitara,-39.00158,174.23836,17,16,16,15,17,17,18,16,16,17,16,18,20,15,15,15,15,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,9,9,9,9,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,BR00109,Wanganui,-39.9333,175.05,188,187,187,195,186,186,192,183,177,185,185,186,200,156,156,156,156,126,135,135,135,135,126,125,125,126,126,127,128,128,128,128,138,138,139,139,139,127,128,128,128,128,100,101,101,101,101,80,80,81,81,81,58,58,58,58,58,44,44,45,45,45,37,37,38,38,38,24,24,25,25,25,17,17,17,17,17,11,11,11,10,10,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0
235,BR00110,Wellington,-41.28664,174.77557,906,897,850,889,835,886,835,810,840,872,835,782,831,774,775,776,776,794,784,780,782,782,790,783,781,785,785,789,797,800,799,799,814,821,824,823,823,735,742,744,742,742,573,575,576,576,576,449,452,454,454,454,328,329,329,328,328,261,264,265,266,266,189,191,192,192,192,125,127,128,129,129,77,78,79,80,80,51,50,49,47,47,21,18,16,13,13,13,11,9,8,8,8,7,6,6,6,1,0,0,0,0,0,0,0,0
236,BR00111,West Harbour,-36.8094,174.6418,16,17,16,17,17,17,17,16,16,17,16,17,17,16,16,16,16,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,13,14,14,14,14,11,11,11,11,11,9,9,9,9,9,7,7,7,7,7,5,5,6,6,6,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,BR00112,Westport,-41.75262,171.6037,47,43,45,43,43,49,46,49,47,45,47,39,42,32,32,32,32,27,24,24,24,24,26,26,26,26,26,27,27,27,27,27,32,32,32,32,32,30,30,30,30,30,23,23,23,23,23,15,15,15,15,15,11,11,11,11,11,9,9,9,9,9,7,7,7,7,7,6,6,6,6,6,4,4,4,5,5,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
238,BR00113,Whakatane,-37.9585,176.985,21,21,20,22,21,21,20,19,18,17,18,18,15,14,14,14,14,14,13,13,13,13,13,13,13,13,13,15,15,15,15,15,14,15,15,15,15,12,12,12,12,12,10,10,10,10,10,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,BR00114,Whangarei,-35.73167,174.32391,38,39,37,40,41,41,39,38,38,39,38,40,39,38,38,38,38,36,34,34,34,34,33,32,32,32,32,33,33,33,33,33,34,35,35,35,35,32,32,32,32,32,26,27,27,27,27,22,22,22,22,22,16,16,16,16,16,13,13,13,13,13,10,10,10,10,10,7,7,7,7,7,5,5,5,5,5,3,3,3,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,BR00115,Winton,-46.15,168.33333,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,BR00116,Woodville,-40.3371,175.8667,14,13,14,13,12,13,12,12,12,12,11,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,7,7,7,7,7,5,6,6,6,6,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,BR00117,Woolston,-43.55,172.683333,43,46,43,45,44,45,44,43,43,43,42,42,44,39,39,39,39,36,35,35,35,35,34,33,33,34,34,35,35,35,35,35,37,37,37,37,37,34,34,34,34,34,28,28,28,28,28,23,23,23,23,23,17,17,17,17,17,14,14,14,14,14,12,12,12,12,12,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
