id,name
55889,Ngātoko Stream
14215,Ngātoro Basin
14216,Ngātoro Canyon
55536,Ngātoroirangi Seamount
4011,Ngātoro Peak
14217,Ngātoro Ridge
4012,Ngātoru Stream
54566,Ngā Tuaitara-a-Taikehu
60543,Ngā Turi-o-Murimotu
32559,Ngāturuturu
55058,Ngāumu Forest
59967,Ngā Umukākāpō
55756,Ngāumuwahine River
32566,Ngauotekākā
60499,Ngā Waka-a-Kupe
32585,Ngāwakapātiki Stream
55724,Ngāwhakaraua
32599,Ngāwhakatarara Stream
32601,Ngāwhakatātara
32602,Ngāwhakawhiti Bay
61018,Ngā Whatukaiponu
32614,Ngongotahā
60938,Ngongotahā
32613,Ngongotahā
32615,Ngongotahā Stream
32616,Ngongotahā Valley
32621,Ngūroa Bay
32682,Nīkau Creek
58689,Nohotūroa
32763,Nōpera
32836,North Mākara Stream
32841,North Ōhau River
14218,North Paritū Ridge
61667,Nūhaka
32901,Nūhaka
54938,Nūhaka Forest
32902,Nūhaka River
32929,Ōakura
32930,Ōakura
32931,Ōakura Bay
4092,Ōakura Bay
8893,Ōakura Beach Domain Recreation Reserve
58466,Ōākuramatapū River
32933,Ōakura Stream
32937,Ōamaru Bay
32936,Ōamaru Bay
56604,Ōamaru Peak
32939,Ōamaru River
32940,Ōamaru Stream
8895,Ōamaru Stream Scenic Reserve
32941,Ōananga Bay
32950,Ōariki Stream
61047,Ōaro
32953,Ōatua
32992,Ōhaeawai
32998,Ōhaiatangaora Stream
33004,Ōhakiri Stream
55610,Ōhane Stream
61096,Ōhanui
33027,Ōhara Stream
33033,Ōharuru
33034,Ōhau
33035,Ōhau Bay
33037,Ōhau Channel
55060,Ōhau Forest
33038,Ōhau Gorge
33039,Ōhau Hill
33061,Ōhauparuparu Bay
56605,Ōhau Peak
33063,Ōhaupō
33043,Ōhau Point
33042,Ōhau Point
33044,Ōhau Point
33046,Ōhau River
33047,Ōhau River
33050,Ōhau Stream
33053,Ōhau Stream
33051,Ōhau Stream
33052,Ōhau Stream
33049,Ōhau Stream
8903,Ōhau Terminal Moraine Scenic Reserve
55209,Ōhau / West Island
33067,Ōhawai
58766,Ōhekeia
60339,Ōhekia
54702,Ōhena Knoll
33080,Ōhikaiti River
33082,Ōhikanui River
33083,Ōhiku Creek
60827,Ōhinatara
4129,Ōhīnau Island
33085,Ōhineakai
33091,Ōhinemaemae
54593,Ōhinemahuta River
61248,Ōhinemutu
33101,Ōhinepaka
33110,Ōhinerangi Beach
4134,Ōhinerau
59785,Ōhinerau Bay
54542,Ōhinerau / Mount Hobson
58334,Ōhinetahi
60122,Ōhinetaketake
33116,Ōhinetamatea River / Saltwater Creek
33133,Ōhingaiti
8911,Ōhingaiti Scenic Reserve
33134,Ōhingaroa Bay
8912,Ōhingaroa Scenic Reserve
58491,Ōhīrea
33138,Ōhiringa Bluff
58802,Ōhiriru
33142,Ohiti Pā
33144,Ōhiwa
33145,Ōhiwa Harbour
8913,Ōhiwa Scenic Reserve
33146,Ōhiwa Stream
60669,Ōhonu
60616,Ōhonu
4140,Ōhope
33153,Ōhope Beach
8915,Ōhope Recreation Reserve
8916,Ōhope Scenic Reserve
8917,Ōhope Spit Wildlife Refuge Reserve
58632,Ōhoumata
33169,Ōhuia Lagoon
54548,Ōhuiarangi / Pigeon Mountain
59815,Ōhuinga
33171,Ōhuka
33177,Ōhura
33178,Ōhura River
8921,Ōhura Scenic Reserve
33192,Ōingo Lake
33207,Ōkahau Point
33233,Ōkahuatiu
33217,Ōkahu Bay
33234,Ōkahuiti Creek
55061,Ōkahukura Bush
33236,Ōkahukura Peninsula
7384,Ōkahutoroa Bay
60843,Ōkaihae
33248,Ōkaihau
33249,Ōkaihau
33251,Ōkaihau Stream
58735,Ōkākā
33260,Ōkākaho Stream
33273,Ōkapua Creek
55062,Ōkara Forest
33281,Ōkaranga Stream
58643,Ōkare
58641,Ōkare
33284,Ōkare
33289,Ōkārewa Point
33291,Ōkari Lagoon
33292,Ōkari River
8929,Ōkari Spit Scenic Reserve
7204,Ōkārito
60413,Ōkārito
7207,Ōkāritoiti / Lake Windermere
7205,Ōkārito Lagoon
8930,Ōkārito Lagoon Wildlife Management Reserve
8931,Ōkārito Recreation Reserve
7206,Ōkārito River
8932,Ōkārito School House Historic Reserve
60842,Ōkaruru
33302,Ōkato
8933,Ōkato Recreation Reserve
33310,Ōkauawa Stream
33313,Ōkaura Stream
33305,Ōkau Stream
7387,Ōkawa Bay
33316,Ōkawa Stream
8936,Ōkere Falls Scenic Reserve
7388,Ōkere Inlet
58335,Ōketeupoko
33343,Ōkiore Point
33344,Ōkiore Point / Rugged Point
33350,Ōkiritoto Falls
33351,Ōkiritoto Stream
33352,Okitū
60592,Ōkiwi
33354,Ōkiwi
33355,Ōkiwi Bay
33357,Ōkiwi Bay
33356,Ōkiwi Bay
8940,Ōkiwi Bay Recreation Reserve
8941,Ōkiwi Bay Scenic Reserve
8942,Ōkiwi Recreation Reserve
33363,Ōkohaka Point
8943,Ōkoha Recreation Reserve
33362,Ōkoha Saddle
61782,Ōkōrewa
33394,Ōkoromai Bay
33403,Ōkōura Stream
33408,Ōkukari Bay
33415,Ōkūkū River
33419,Ōkupe Lagoon
61448,Ō-Kupe-Mai-Tawhiti
55496,Ō-Kupe-Mai-Tawhiti
4158,Ōkura
8945,Ōkura Bush Scenic Reserve
33430,Ōkura River
14666,Ōkura Rock
33484,Ōmaha
33485,Ōmaha Bay
10244,Ōmaha Ecological Area
33487,Ōmaha Flats
54996,Ōmaha Forest
33488,Ōmaha River
8951,Ōmaha Scenic Reserve
8952,Ōmaha Tāniko Wetlands Scientific Reserve
60500,Omāhu
33504,Ōmāhungaiti Bay
54570,Ōmāhuri
55063,Ōmahuta Forest
10134,Ōmahuta Forest
61449,Ōmāī
33519,Ōmakere
33518,Ōmakere
55538,Ōmakere Ridge
33520,Ōmakere Stream
14219,Ōmakere Trough
60859,Ōmakō
60628,Ōmakō
33531,Ōmana Beach
33532,Ōmana Beach
58082,Ōmangaia Pā
33545,Ōmanu Creek
58772,Ōmanui
33547,Ōmanuporoaki Stream
33550,Ōmāpere
33552,Ōmāpere Stream
33561,Ōmarama
60379,Ōmārama
33568,Ōmaru Bay
33569,Ōmaru Creek
33576,Ōmarukohaki Stream
7390,Ōmarupoto Bay
33581,Ōmarutipi
55065,Ōmataroa Forest
4191,Ōmāui Island
8960,Ōmāui Scenic Reserve
33598,Ōmaumau River
33603,Ōmāwake Stream
58875,Ōmawete / Coopers Knob
58807,Ōmāwhero
57145,Ōmiha
57299,Ōmihi
60030,Ōmoekau
33630,Ōmoeroa River
33636,Ōmōkau Bay
33637,Ōmokoiti Bay
33638,Ōmokoiti Flats
33640,Ōmokoroa
33641,Ōmokoroa Beach
33642,Ōmokoroa Point
33649,Ōmotumotu Creek
8965,Ōmotumotu Scenic Reserve
33659,Ōnahau
33660,Ōnahau Bay
8967,Ōnahau Bay Scenic Reserve
54713,Ōnahau River
33665,Ōnario Point
33666,Ōnauku Bay
59774,Onetāhua Rise
33734,Onetaipū Point
61249,Ōngare
33772,Ōngāwanga Creek
33773,Ōngaware Stream
33774,Ōngāwari
33780,Ōnoke
14669,Ōnoke Bank
57300,Ōnuku
33791,Ōpaheke
33792,Ōpaheke
33793,Ōpāhekeheke Island
4219,Ōpaheke Point
33799,Ōpākau Island
33805,Ōpaki
60311,Ōpakia
7214,Ōpango Stream
33818,Ōpani-āputa Point
33819,Ōpanuku Stream
54609,Ōpaoa River
56440,Ōparapara / Samson Bay
33827,Ōpārara
33828,Ōpārara River
33829,Ōpārau
33830,Ōpārau River
33839,Ōpatu River
33841,Ōpau Bay
33844,Ōpau Stream
33843,Ōpau Stream
60846,Ōpāwaho
58620,Ōpēhia
58646,Ōpēhia
55593,Ōpeketā Stream
55596,Ōpeketā Swamp
33871,Ōpihi Bay
33872,Ōpihi River
8985,Ōpihi River Government Purpose Reserve Railway Conservation
58796,Ōpihu
33894,Ōpoho Creek
33895,Ōpoho Stream
58338,Ōpōkihi
33900,Ōpokongaruru Stream
60625,Ōpōrea
60621,Ōpōreaiti
33913,Ōpōtiki
33912,Ōpōtiki
33914,Ōpōtiki Bay
59009,Ōpōtiki District
61537,Ōpōtiki-mai-tawhiti
33915,Ōpōtiki Stream
33916,Ōpoto Creek
54714,Ōpou
14672,Ōpouawe Bank
14673,Ōpouawe Canyon
33924,Ōpouawe River
33919,Ōpou Creek
33925,Ōpouiti Stream
33920,Ōpou Point
33929,Ōpōuri Peak
33931,Ōpōuri River
33932,Ōpōuri Saddle
59103,Ōpoutama
33936,Ōpoutama Beach
33937,Ōpoutama Stream
33943,Ōpouwehe
33947,Ōpua Bay
8994,Ōpua Bay Recreation Reserve
54968,Ōpua Forest
10136,Ōpua Forest
60878,Ōpūaha
8995,Ōpua Scenic Reserve
33967,Ōpuku Cliff
58339,Ōpukutahi
33971,Ōpunake
33972,Ōpunake Stream
33980,Ōpūrehu River
33982,Ōpūreke Stream
60241,Ōrae
60832,Ōrahoriu
60473,Ōraka
4233,Ōraka Beach
59794,Ōraka Beach
33993,Ōraka Stream
61773,Ōrākau
33996,Ōrākei
33997,Ōrākei Basin
33998,Ōrākei Creek
34003,Ōraki
34005,Ōrakipaoa Creek
34014,Ōrangihīkoia Stream
34015,Ōrangihukia Stream
7208,Ōrangipuku River
7544,Ōrangipuku River Scenic Reserve
34025,Ōrangitūtaetutu Stream
14674,Ōrapa Rock
34036,Ōrarapa Island / The Haystack
34040,Ōrataura Stream
60834,Ōrau
60290,Ōrau
60782,Ōraumoa
54587,Ōraumoa / Fighting Bay
58630,Ōrautahi
34070,Orepū Creek
34073,Ōrere
34074,Ōrere Point
34075,Ōrere Point / Rangipākihi
34076,Ōrere River
34077,Ōrere Stream
34078,Ōrereti Stream
34081,Ōreteiti Bay
14675,Ōreti Bank
4253,Ōreti River
34087,Ōrewa Beach
34088,Ōrewa Hill
34089,Ōrewa River
34090,Ōrewha
58834,Ōrokiroki
58729,Ōroko
34136,Ōrongo
61491,Ōrongo
61250,Ōrongokoekoeā
58876,Ōrongomai / Cass Peak
34138,Ōrongo Point
34143,Ōrongorongo
34144,Ōrongorongo River
55735,Ōrongotea Stream
4266,Ōrore Point
58715,Ōroroa
34170,Ōrua Bay
34172,Ōrua Bay
34178,Ōruahea Stream
58825,Ōruahine
34186,Ōruakarahea Stream
34199,Ōruapūkaikena Creek
61518,Ōruarangi
4274,Ōruariki Stream
7392,Ōruaroa Bay
7393,Ōruaroa Point
34176,Ōrua Stream
34205,Ōruatāmaru Stream
61144,Ōruataua
34209,Ōruawharo
34212,Ōruawharo Bay
34211,Ōruawharo Bay
9014,Ōruawharo Creek Government Purpose Reserve
9015,Ōruawharo Creek Recreation Reserve
59312,Ōruawharo Heads
34217,Ōrukuwai Point
34220,Orupū
61431,Ōruru
58963,Ōruru Maunga
4277,Ōruru River
60840,Ōtaao
58596,Ōtaetae
55577,Ōtahatekapua
55578,Ōtahatekapua Kāinga
54794,Ōtahuao
54969,Ōtahu Bush
34261,Ōtāhuhu
34262,Ōtāhuhu Creek
54543,Ōtāhuhu / Mount Richmond
34263,Ōtāhuhu Point
9020,Ōtahu Scenic Reserve
60880,Ōtaia
54906,Ōtaiātoa Bay
55459,Ōtaiātoa Bay Recreation Reserve
34277,Ōtaimako Creek
55211,Ōtaipango / Henderson Bay
59968,Ōtāiri
7394,Ōtairoa Beach
34291,Ōtakahia Stream
61251,Ōtakanini
34304,Ōtaki
34305,Ōtaki
34306,Ōtaki Beach
34307,Ōtaki Creek
34308,Ōtaki Forks
58710,Ōtākirikiri
34309,Ōtaki River
61689,Ōtākou
60313,Ōtaku
34325,Ōtamahama Stream
4287,Ōtamahua / Quail Island
59985,Ōtamakapua
55571,Ōtamakotinga
8892,Ō Tamakura Historic Reserve
58727,Ōtamakurua
61252,Ōtamarākau
4288,Ōtamarau
60802,Ōtamatakou
58800,Ōtamatea
34350,Ōtamatea Channel
34359,Ōtamauri
34360,Ōtamauri Stream
60927,Ōtāne
34368,Ōtāne
58600,Ōtāneāniwa
60902,Ōtānenui
34372,Ōtānerau Bay
54406,Ōtānerua / Hatfields Beach
54970,Ōtangaroa Forest
34391,Ōtangihia
7395,Ōtangimoana Bay
34393,Ōtangimoana Stream
34397,Ōtanguru
61069,Ōtāpara
34408,Ōtapokura
59970,Ōtara
61056,Ōtara
34414,Ōtara
34416,Ōtara
58669,Ōtara
34417,Ōtara
34419,Ōtara Bay
34418,Ōtara Bay
34420,Ōtara Creek
34421,Ōtara Head
14220,Ōtara Knoll
7397,Ōtaramarae Bay
34423,Ōtara Point
34424,Ōtara Point
34422,Ōtara Point
34425,Ōtara Point
34443,Ōtarapō Stream
34426,Ōtara River
34431,Ōtara Stream
34429,Ōtara Stream
34432,Ōtara Stream
34427,Ōtara Stream
34430,Ōtara Stream
34447,Ōtarawao Bay
58804,Ōtārewa
34459,Ōtātara Pā
55448,Ōtātara Pā Historic Reserve
34462,Ōtaua
34464,Ōtaua River
34465,Ōtaua Stream
34461,Ōtau Crossing
54578,Otauira Pā
58801,Ōtaupiri
58341,Ōtautahi
9039,Ōtautau Scenic Reserve
34479,Ōtautau Stream
7398,Ōtautū Bay
61295,Ō-Tautū-i-te-Rangi
34488,Ōtāwaiwai Stream
34489,Ōtawakepaka Stream
34493,Ōtāwhao
34495,Ōtāwhao Stream
34496,Ōtāwhau Stream
60952,Ōtawhiwhi
34504,Ōteākau Stream
60636,Ōteake
58718,Ōteauau
34513,Ōtehe / Crayfish Point
61092,Ōteheke
58851,Ōtehika
58621,Ōtehoko
58783,Ō-te-horua-a-Te-Puhituia
34520,Ōtekawa Creek
34527,Ōtekurī Bay
55588,Ōtemataraha Lake
55688,Ōtemataraha Wetland
60376,Ōtepoti
58803,Ōteraia
58805,Ōteraumaka
34544,Ōterāwhanga
34547,Ōterei
34548,Ōterei River
54715,Ōtere River
58739,Ōterokonui
58485,Ōtewā
60611,Ōtewao
60314,Ōtewhakāriki
34556,Ōtīau Stream
54716,Ōtimataura Creek
34568,Ōtira River
60124,Ōtoatahi
4316,Ōtokitoki / Gollans Bay
34590,Ōtoko River
58379,Ōtokotoko
34597,Ōtonga Point
34603,Ōtōpōtehetehe Lake
34604,Ōtorehinaiti River
34605,Ōtorehinaiti Saddle
58486,Ōtorohanga
58071,Ōtorohanga District
34613,Ōtōtara Stream
34615,Ōtoto Stream
58625,Ōtū
61294,Ōtū
34637,Ōtuauri
61674,Ōtuawhiti
34627,Otū Bay
60052,Ōtūhawaiki
58343,Ōtūherekio
34648,Ōtūhira Stream
61521,Ōtūkōpiri
54895,Ōtūmahana
55719,Otūmaikuku
7399,Ōtūmarokura Bay
7400,Ōtūmarokura Point
61095,Ōtūmatua
54892,Otūmoetai
54644,Otūmoetai Beach
54893,Otūmoetai Channel
54894,Otūmoetai Pā
34678,Ōtumu Stream
56652,Otūmūtū
34682,Ōtunua Stream
61021,Ōtūparāoa
34690,Ōtūpōhatu
58813,Ōtūpuahiri
4327,Ōturaki Creek
34698,Ōturapa Creek
60854,Ōtūroto
60839,Ōturu
34717,Ōtūtātahi Stream
58380,Ōtūtohukai
55066,Ōtutu Bush
55462,Otūwairoa Stream
61008,Ōtūwharekai
34731,Otūwhero Inlet
9058,Otūwhero Inlet Scenic Reserve
34732,Otūwhero River
60315,Ōue
54495,Ōueariu
34742,Ōuepoto Stream
34744,Ōueroa
34745,Ōuewheki
60416,Ōuruhia
58755,Ōuruwera
58806,Ōuruwera
34780,Ōwairaka
54556,Ōwairaka
34790,Ōwaka River
9061,Ōwaka Valley Scenic Reserve
34799,Ōweka Stream
34816,Ōwhakarotu Stream
34820,Ōwhakatū Stream
34823,Ōwhanake Bay
34824,Ōwhango
61976,Ōwhango Domain Recreation Reserve
34827,Ōwharau Stream
61435,Ōwhāriu
34832,Ōwhata
61253,Ōwhata
34831,Ōwhata
4346,Ōwhata
34834,Ōwhata Stream
7401,Ōwhatiura Bay
60417,Ōwhio
34842,Ōwhio Stream
34843,Ōwhiria Stream
34846,Ōwhiro
4349,Ōwhiro Bay
34848,Ōwhiro Bay
34850,Ōwhiro Stream
34851,Ōwhiro Stream
34849,Ōwhiro Stream
34853,Ōwhiti Bay
60330,Ōwi
59763,Paekākā
58814,Paekākāpō
34906,Paekākāriki
54455,Paekākāriki Hill
54399,Paekākāriki Hill
55212,Paengarēhia / Twilight Beach
7540,Paepae-o-Tū / Bream Tail
60561,Paerātā Railway Station
60044,Paetūmōkai
34962,Pāhakorea Point
4378,Pāhaoa
55539,Pāhaoa Canyon
4379,Pāhaoa River
9079,Pāhaoa Scientific Reserve
34971,Pāharakeke Stream
4381,Pāhātea / Durden Hill
60422,Pāhautāne
59405,Pā Hill
34874,Pā Hill Stream
55067,Pāhoka Bush
35019,Paikākaho
54912,Pākā Bay
59764,Pākaraka
35066,Pākawau
60783,Pākawau
35067,Pākawau Creek
35068,Pākawau Inlet
58344,Pākererū
10579,Pākira Nunatak
35107,Pākiri
35108,Pākiri River
9091,Pākiri Scenic Reserve
35109,Pākiri Stream
35111,Pākiwaha Bay
9094,Pākōwhai Scenic Reserve
35125,Pākōwhai Stream
35126,Pākōwhai Stream
61628,Pākuku
59765,Pākuku Stream
35133,Pākuratahi
35134,Pākuratahi Forks
35135,Pākuratahi River
54509,Pākuratahi Stream
61397,Pāmotumotu
35191,Pangatōtara
14689,Pānia Reef
14690,Pānia Rock
58648,Pānui-o-Hau
35233,Pāpakanui River
35234,Pāpakanui Spit
35247,Papakōhatu Island / Crusoe Island
35248,Papakōrito Falls
4422,Papakōwhai
14695,Pāpaku Basin
62071,Papakura Pā Scientific Reserve
35259,Papakurī Island
35293,Paparātā
58654,Papatīeke
35345,Papatōrea
59519,Papatū
57213,Papawhitu Pā
58922,Pāpōkeka Stream
35364,Pāpouaru Point
7532,Pārae Karetu
35382,Pāraeroa Bay
35390,Pāraharaha Bay
35391,Pāraharaha Point
60647,Parakārehu
54573,Paratītahi Tarns
4460,Pāremoremo
35506,Pāremoremo Creek
57500,Pārengarenga Canyons
35509,Pārengarenga Harbour
35510,Pārengarenga Pā
56607,Pārera Pond
61292,Parinuiterā
35572,Paritū
14700,Paritū Basin
14701,Paritū Gap
54703,Paritū Trough
35670,Pātakanui Stream / Grannys Creek
35674,Pātangata
35673,Pātangata
35675,Pātangata Stream
35679,Pātatanga Stream
57648,Pātea
35685,Pātea
14706,Pātea Banks
35686,Pātea Dam
61545,Pātea-nui-a-Turi
35687,Pātea River
60644,Pātearoa
35691,Pātekaha
58631,Pātere
35708,Pātiki
35711,Pātiki Stream
56606,Pātiotio Gap
35716,Pātītī Island / Banded Island
35717,Pātītī Point
59187,Pātītī Scenic Reserve
58685,Pātituna
35719,Pātoka
35720,Pātoka Stream
58456,Patuhā
58457,Patuhā Pā
55714,Patuhā Scenic Reserve
35743,Patumāhoe
61538,Patumāhoe
57803,Patupō
35756,Pātūtahi
4521,Pāuakaiwawe / McLarens Bay
61768,Pāuanui
60126,Pāuareka
4526,Pāuatahanui
61256,Pāuatahanui
4528,Pāuatahanui Stream
9147,Pāuatahanui Wildlife Reserve
35788,Pāwhetau Point
55479,Pēhiakura
55480,Pēhiakura Lake
57309,Peketā
7409,Pigeon Island/Wāwāhi Waka
7408,Pig Island/Mātau
58845,Pīkaroro
36070,Pīkaungaehe
36069,Pīkau Stream
58616,Pīkōau
36090,Pīkoko Stream
60253,Pīnohia
36176,Pīpiko Stream
36187,Pipītewai Bay
36202,Pīrauau
4643,Pīreka / Low Neck Bay
36221,Piripāua
58125,Piripāua
60838,Piri-tūtae-putaputa
36246,Pītoitoi Point
59756,Pōhā Hill
36326,Pōhangina Saddle
36327,Pōhara
36328,Pōhara Beach
36331,Pōhatanui Stream
4665,Pōhatu / Flea Bay
9188,Pōhatu Government Purpose Reserve Wildlife Refuge
36336,Pōhatuhatununui Stream
36338,Pōhatukura
36339,Pōhatupapa Point
57955,Pōhaturoa
57391,Pōhaturoa
58083,Pōhaturoa
36332,Pōhatu Stream
36345,Pōhoenui Stream
36346,Pōhoi
58345,Poho Tārewa
36359,Pōhuehue
9190,Pōhuehue Scenic Reserve
36361,Pōhuenui Stream
36358,Pōhue Stream
36357,Pōhue Stream
58812,Pōhuruhuru
36366,Pōhutukawa Bay
36367,Pōhutukawa Bay
36368,Pōhutukawa Bay
36369,Pōhutukawa Flat
4673,Pōhutukawa Stream
58868,Pōhutuwai
58126,Point Ellis / Ōtara Point
58699,Pōkaikōkō
36411,Pōkaiwhenua Stream
36420,Pōkeno
55461,Pōkino Kainga
36441,Pōkurakura Point
36461,Pōmare
36492,Pōnui
36493,Pōnui Head
10594,Pōnui Nunatak
4686,Pōnui Stream
36496,Pōnui Stream
36497,Pōnui Stream
36518,Pōpōrangi Stream
36523,Pōpōtai Island
60928,Pōrangahau
36530,Pōrangahau
55540,Pōrangahau Ridge
36531,Pōrangahau River
36532,Pōrangahau Stream
55541,Pōrangahau Trough
4706,Port Ōhope
9206,Port Ōhope Recreation Reserve
36591,Port Pūponga
59830,Port Whangārei
4707,Port Whangārei
36624,Pōtae
36627,Pōtaka
36628,Pōtaka
36629,Pōtaka Lake
36637,Pōtātua Stream
60612,Potikōhua
58453,Pouākai
58454,Pouākai Range
36667,Pouawhāriki Stream
60439,Pouerua-hāpua
60448,Pouerua-tāhuna
58035,Pouhōkio Stream
60882,Poumāhaka
7412,Pourākau Bay
60939,Pourērere
36695,Pourērere
36696,Pourērere Stream
54493,Poutākoro Head
59788,Pōuto Point
61493,Poutū
58088,Pōwhaturoa
36840,Pūangiangi Island
10600,Pūanu Glacier
60282,Puāri
61045,Puāri
61665,Pūāwhē
36868,Pūerua
36869,Pūerua River
36870,Pūerua River Deviation
9222,Pūerua Wildlife Management Reserve
36874,Pūhā
58717,Pūharakeke
36879,Pūharakeke Creek
36880,Pūharakeke Island
60870,Puhikererū
59367,Pūhoi
36901,Pūhoi River
59520,Pūkahika
36911,Pūkahu
36910,Pūkahu
36918,Pūkākaho Stream
55722,Pūkākā / Marsland Hill
59811,Pūkākaramea
14221,Pūkākī Bank
54704,Pūkākī Canyon
14222,Pūkākī Rise
54705,Pūkākī Saddle
14173,Pūkākī Seachannel
36931,Pūkaroronui
36930,Pūkaroro Rock
36977,Pukehīnau
4794,Pukehīnau / Shellback Stream
37001,Pukehuia Pā
57209,Puke-i-Āki-Rangi
37012,Pukekaikākāpō
37017,Pukekākā
61559,Puke-kōiwi-riki
56608,Pūkeko Pond
61979,Pukekōwhai
37060,Pukekōwhai Point
37066,Pukekura Pā
37076,Pukemānuka
37077,Pukemānuka Stream
37083,Pukemataī Stream
37137,Pukeotū Stream
60830,Pukepōuri
54562,Puketāpapa
37224,Puketapu Pā
10148,Puketī Forest
54972,Puketī Forest
37259,Puketī Point
9252,Puketī Scenic Reserve
37266,Puketītī
49347,Puke Toropā Mountain
37286,Puketōtara
37298,Puketūī
37308,Puketūtū
58241,Pukewā
54561,Pukewīwī
37342,Pūkio
55511,Pūkio Stream
58777,Pūkorokio
54766,Pūkorokoro Hill
54649,Pūkorokoro / Miranda
54890,Pūkorokoro / Miranda Hot Springs
54891,Pūkorokoro / Miranda Hot Springs
62069,Pūkorokoro / Miranda Scenic Reserve
62070,Pūkorokoro / Miranda Scientific Reserve
62068,Pūkorokoro / Miranda Taramaire Government Purpose Reserve Wildlife Management Area
54767,Pūkorokoro Stream
54516,Punakērua Beach
37431,Pūniu River
4857,Pūotewheke / Scuffle Island
60784,Pūponga
37439,Pūponga
9260,Pūponga Farm Park
4858,Pūponga Point
37441,Pūponga Point
54510,Pūrahoitangihia
37458,Pūrākau Channel
4860,Pūrākaunui
61653,Pūrākaunui
37463,Pūrākaunui Bay
4861,Pūrākaunui Bay
9264,Pūrākaunui Bay Scenic Reserve
4862,Pūrākaunui Creek
9265,Pūrākaunui Falls Scenic Reserve
4863,Pūrākaunui Inlet
9266,Pūrākaunui Stream Scenic Reserve
60785,Puramāhoi
54717,Puramāhoi
37481,Pūrehurehu Point
54718,Puremāhaia River
37496,Pūrimu Lake
4867,Pūrimu Stream
37498,Pūrimu Stream
37502,Pūriri Bay
37501,Pūriri Bay
37507,Pūroa Point
37515,Puruhāua Stream
37534,Pūtaki Bay
37537,Pūtangirua Pinnacles
9271,Pūtangirua Pinnacles Scenic Reserve
37538,Pūtangirua Stream
37545,Putāruru
37546,Pūtata
4872,Pūtātara Point
4874,Pūtauaki
60606,Pūteawhatiia
37555,Pūtiki Bay
4878,Pūtoetoe
37560,Pūtōrino
55542,Pūtoto Seamount
37571,Pūwhakaoho Stream
4883,Pūwheke
54580,Queen Charlotte Sound / Tōtaranui
37737,Rāhui Island
59817,Rāhuimōkairoa
37742,Rāhuinui Stream
60975,Rāhuipōkeka
7422,Rāhuiroa Bay
37782,Rākaiaho Bay
37783,Rākaiaho Stream
60382,Rakaia-wai-kī
60381,Rakaia-wai-pākihi
37784,Rākaitā
37785,Rākaiwhaia Ridge
37787,Rākau
37789,Rākauananga Point
37790,Rākaukākā
37791,Rākaukākā
4934,Rākaumangamanga
37802,Rākaunui Stream
37804,Rākauroa
9296,Rākauroa Scenic Reserve
54601,Rākauroa / Torrent Bay
54975,Rākautao Forest
37809,Rākautaonga
61040,Rākautara
37815,Rākautātahi
37816,Rākautihiau Stream
37819,Rākauwhakatangitangi
37820,Rākauwhatia Creek
37822,Rākāwhia
37825,Rākino Channel
37826,Rākino Island
9298,Rākino Island Recreation Reserve
14223,Rakitū Canyon
37859,Rāmeka Creek
9300,Rāmeka Creek Scenic Reserve
4941,Rāngaiika
54521,Rangiātaahua
56710,Rangiāwhiao
59978,Rangipō
37943,Rangipuketū
37952,Rangiriri Pā
57398,Rangitāne
37960,Rangitāne Bay
61487,Rangitāwhiri
37977,Rangitāwhiri Point
37981,Rangitīkei River
37985,Rangitōpuni Stream
38005,Rangitūmau
38004,Rangitūmau
61749,Rangitūtahi
38014,Rangiwhakahāroa Stream
4970,Rānui
59450,Rānui
4971,Rānui Railway Station
38026,Rānui Stream
56980,Rāoa
38036,Rāpaki Bay
7425,Rāpatu Bay
38060,Rārangi
9323,Rārangi Recreation Reserve
38091,Rātā Hill
38103,Rātana
61367,Rātōroa
38136,Raukūmara
10154,Raukūmara Conservation Park
55545,Raukūmara Plain
38138,Raukūmara Range
38173,Rautōiti Stream
38174,Rauwirikōkōmuka Stream
38191,Rāwiri Stream
38312,Reef Point / Tūkari Point
55546,Rēinga Basin
55547,Rēinga Ridge
61153,Reretāruke
61527,Reretewhīoi
38506,Rīmanaua Stream
38530,Rip and Tear Pākihi
60389,Rīpapa
5105,Ripirō Beach
49356,Riu ō Te Ata Valley
38782,Rongomaipāpā
54955,Rotomā Forest
54602,Rotopōhueroa / Lake Constance
38990,Ruahāpia Stream
39007,Ruakākā
39008,Ruakākā Bay
9390,Ruakākā Bay Scenic Reserve
