geo_unit,Agricultural,Commercial,Domestic,Industrial,Professional,Transport,Indefinite,sex
BR00081,0.0967741935483871,0.17204301075268819,0.3225806451612903,0.1935483870967742,0.17204301075268819,0.021505376344086023,0.021505376344086023,female
BR00082,0.09210526315789473,0.17105263157894737,0.3157894736842105,0.19736842105263158,0.17105263157894737,0.02631578947368421,0.02631578947368421,female
BR00083,0.1,0.175,0.3,0.2,0.175,0.025,0.025,female
BR00084,0.09770114942528736,0.16666666666666666,0.3160919540229885,0.19827586206896552,0.1724137931034483,0.022988505747126436,0.02586206896551724,female
BR00085,0.08571428571428572,0.17142857142857143,0.3142857142857143,0.2,0.17142857142857143,0.02857142857142857,0.02857142857142857,female
BR00086,0.09615384615384616,0.16346153846153846,0.3173076923076923,0.20192307692307693,0.17307692307692307,0.019230769230769232,0.028846153846153848,female
BR00087,0.0989010989010989,0.16483516483516483,0.31868131868131866,0.1978021978021978,0.17582417582417584,0.02197802197802198,0.02197802197802198,female
BR00088,0.09591474245115453,0.1669626998223801,0.31616341030195383,0.1989342806394316,0.17229129662522202,0.023090586145648313,0.02664298401420959,female
BR00089,0.0959409594095941,0.16605166051660517,0.3173431734317343,0.1992619926199262,0.17343173431734318,0.02214022140221402,0.025830258302583026,female
BR00090,0.09701492537313433,0.16791044776119404,0.31716417910447764,0.19776119402985073,0.17164179104477612,0.022388059701492536,0.026119402985074626,female
BR00091,0.09782608695652174,0.16847826086956522,0.31521739130434784,0.1956521739130435,0.17391304347826086,0.021739130434782608,0.02717391304347826,female
BR00092,0.09565217391304348,0.1681159420289855,0.3159420289855073,0.19710144927536233,0.17391304347826086,0.02318840579710145,0.02608695652173913,female
BR00093,0.1111111111111111,0.14814814814814814,0.2962962962962963,0.18518518518518517,0.18518518518518517,0.037037037037037035,0.037037037037037035,female
BR00094,0.0967741935483871,0.16666666666666666,0.3172043010752688,0.1989247311827957,0.17204301075268819,0.021505376344086023,0.026881720430107527,female
BR00095,0.09644670050761421,0.16751269035532995,0.3197969543147208,0.19796954314720813,0.17258883248730963,0.02030456852791878,0.025380710659898477,female
BR00096,0.09473684210526316,0.16842105263157894,0.3157894736842105,0.2,0.1736842105263158,0.021052631578947368,0.02631578947368421,female
BR00097,0.09558823529411764,0.16911764705882354,0.3161764705882353,0.19852941176470587,0.16911764705882354,0.022058823529411766,0.029411764705882353,female
BR00098,0.09405940594059406,0.16831683168316833,0.31683168316831684,0.19801980198019803,0.17326732673267325,0.024752475247524754,0.024752475247524754,female
BR00099,0.09433962264150944,0.16981132075471697,0.31446540880503143,0.20125786163522014,0.16981132075471697,0.025157232704402517,0.025157232704402517,female
BR00100,0.09579439252336448,0.1658878504672897,0.3177570093457944,0.1985981308411215,0.17289719626168223,0.02336448598130841,0.02570093457943925,female
BR00101,0.09649805447470818,0.16653696498054474,0.3167315175097276,0.19844357976653695,0.17276264591439688,0.022568093385214007,0.026459143968871595,female
BR00102,0.096045197740113,0.16666666666666666,0.3192090395480226,0.1977401129943503,0.17231638418079095,0.022598870056497175,0.025423728813559324,female
BR00103,0.09433962264150944,0.16981132075471697,0.32075471698113206,0.20754716981132076,0.16981132075471697,0.018867924528301886,0.018867924528301886,female
BR00104,0.09473684210526316,0.16842105263157894,0.3157894736842105,0.2,0.1736842105263158,0.021052631578947368,0.02631578947368421,female
BR00105,0.09278350515463918,0.16494845360824742,0.31958762886597936,0.1958762886597938,0.17525773195876287,0.020618556701030927,0.030927835051546393,female
BR00106,0.09917355371900827,0.1652892561983471,0.3140495867768595,0.19834710743801653,0.17355371900826447,0.024793388429752067,0.024793388429752067,female
BR00107,0.09580838323353294,0.16766467065868262,0.31736526946107785,0.19760479041916168,0.17365269461077845,0.023952095808383235,0.023952095808383235,female
BR00108,0.0948905109489051,0.1678832116788321,0.31386861313868614,0.19708029197080293,0.17518248175182483,0.021897810218978103,0.029197080291970802,female
BR00109,0.09668508287292818,0.1664364640883978,0.3169889502762431,0.19820441988950277,0.17265193370165746,0.022790055248618785,0.026243093922651933,female
BR00110,0.0965879938429964,0.1667521806054387,0.3170856849666496,0.198306824012314,0.17265264238070804,0.022575679835813236,0.02603899435608004,female
BR00111,0.09395973154362416,0.16778523489932887,0.31543624161073824,0.20134228187919462,0.174496644295302,0.020134228187919462,0.026845637583892617,female
BR00112,0.09748427672955975,0.16666666666666666,0.31761006289308175,0.19811320754716982,0.17295597484276728,0.0220125786163522,0.025157232704402517,female
BR00113,0.09655172413793103,0.16551724137931034,0.31724137931034485,0.2,0.1724137931034483,0.020689655172413793,0.027586206896551724,female
BR00114,0.09631728045325778,0.1671388101983003,0.31728045325779036,0.19830028328611898,0.17280453257790368,0.0226628895184136,0.025495750708215296,female
BR00115,0.09090909090909091,0.16363636363636364,0.32727272727272727,0.2,0.18181818181818182,0.01818181818181818,0.01818181818181818,female
BR00116,0.09803921568627451,0.16666666666666666,0.3137254901960784,0.19607843137254902,0.17647058823529413,0.0196078431372549,0.029411764705882353,female
BR00117,0.09660574412532637,0.1671018276762402,0.31592689295039167,0.19843342036553524,0.17232375979112272,0.02349869451697128,0.02610966057441253,female
CT00001,0.09933774834437085,0.16556291390728478,0.31788079470198677,0.1986754966887417,0.17218543046357615,0.019867549668874173,0.026490066225165563,female
CT00002,0.09411764705882353,0.16470588235294117,0.3176470588235294,0.2,0.17647058823529413,0.023529411764705882,0.023529411764705882,female
CT00003,0.09848484848484848,0.16666666666666666,0.3181818181818182,0.19696969696969696,0.17424242424242425,0.022727272727272728,0.022727272727272728,female
CT00004,0.09653725078698845,0.16684155299055614,0.316894018887723,0.19832109129066108,0.1720881427072403,0.023084994753410283,0.026232948583420776,female
CT00005,0.09433962264150944,0.16981132075471697,0.32075471698113206,0.20754716981132076,0.16981132075471697,0.018867924528301886,0.018867924528301886,female
CT00006,0.0975609756097561,0.17073170731707318,0.3170731707317073,0.1951219512195122,0.17073170731707318,0.024390243902439025,0.024390243902439025,female
CT00007,0.09565217391304348,0.16521739130434782,0.3130434782608696,0.2,0.17391304347826086,0.02608695652173913,0.02608695652173913,female
CT00008,0.09748427672955975,0.16666666666666666,0.31761006289308175,0.19811320754716982,0.17295597484276728,0.0220125786163522,0.025157232704402517,female
CT00009,0.09743589743589744,0.16666666666666666,0.31794871794871793,0.19743589743589743,0.1717948717948718,0.023076923076923078,0.02564102564102564,female
CT00010,0.09785202863961814,0.16706443914081145,0.31742243436754175,0.19809069212410502,0.1718377088305489,0.021479713603818614,0.026252983293556086,female
CT00011,0.08571428571428572,0.17142857142857143,0.3142857142857143,0.2,0.17142857142857143,0.02857142857142857,0.02857142857142857,female
CT00012,0.09574468085106383,0.1702127659574468,0.3191489361702128,0.20212765957446807,0.1702127659574468,0.02127659574468085,0.02127659574468085,female
CT00013,0.09554140127388536,0.16560509554140126,0.3184713375796178,0.19745222929936307,0.17197452229299362,0.025477707006369428,0.025477707006369428,female
CT00014,0.0967741935483871,0.166383701188455,0.3174872665534805,0.19864176570458403,0.1731748726655348,0.022071307300509338,0.025466893039049237,female
CT00015,0.09210526315789473,0.17105263157894737,0.3157894736842105,0.19736842105263158,0.17105263157894737,0.02631578947368421,0.02631578947368421,female
CT00016,0.09659090909090909,0.16666666666666666,0.3162878787878788,0.19886363636363635,0.17234848484848486,0.022727272727272728,0.026515151515151516,female
CT00017,0.09580838323353294,0.16766467065868262,0.31736526946107785,0.19760479041916168,0.17365269461077845,0.023952095808383235,0.023952095808383235,female
CT00018,0.09635416666666667,0.16666666666666666,0.3177083333333333,0.19791666666666666,0.171875,0.0234375,0.026041666666666668,female
CT00019,0.08888888888888889,0.17777777777777778,0.3111111111111111,0.2,0.17777777777777778,0.022222222222222223,0.022222222222222223,female
CT00020,0.09659090909090909,0.1663961038961039,0.31737012987012986,0.19805194805194806,0.1728896103896104,0.022727272727272728,0.025974025974025976,female
CT00021,0.09803921568627451,0.16470588235294117,0.3176470588235294,0.19607843137254902,0.17254901960784313,0.023529411764705882,0.027450980392156862,female
CT00022,0.09815950920245399,0.1656441717791411,0.31901840490797545,0.19631901840490798,0.17177914110429449,0.024539877300613498,0.024539877300613498,female
CT00023,0.09615384615384616,0.16666666666666666,0.3173076923076923,0.1987179487179487,0.17307692307692307,0.022435897435897436,0.02564102564102564,female
CT00024,0.09747292418772563,0.16606498194945848,0.3176895306859206,0.19855595667870035,0.17328519855595667,0.021660649819494584,0.02527075812274368,female
CT00025,0.09876543209876543,0.16666666666666666,0.3148148148148148,0.19753086419753085,0.1728395061728395,0.024691358024691357,0.024691358024691357,female
CT00026,0.09541984732824428,0.16793893129770993,0.31679389312977096,0.1984732824427481,0.1717557251908397,0.022900763358778626,0.026717557251908396,female
CT00028,0.0962566844919786,0.16711229946524064,0.31684491978609625,0.19786096256684493,0.17245989304812834,0.022727272727272728,0.026737967914438502,female
CT00029,0.09730848861283643,0.16563146997929606,0.3167701863354037,0.19875776397515527,0.17184265010351968,0.022774327122153208,0.026915113871635612,female
CT00030,0.09653465346534654,0.16584158415841585,0.31683168316831684,0.19801980198019803,0.17326732673267325,0.022277227722772276,0.027227722772277228,female
CT00031,0.09554140127388536,0.16560509554140126,0.3184713375796178,0.19745222929936307,0.17197452229299362,0.025477707006369428,0.025477707006369428,female
CT00032,0.09774436090225563,0.16541353383458646,0.3157894736842105,0.19924812030075187,0.17293233082706766,0.022556390977443608,0.02631578947368421,female
CT00033,0.09738717339667459,0.166270783847981,0.3159144893111639,0.19714964370546317,0.17339667458432304,0.023752969121140142,0.026128266033254157,female
CT00034,0.09617373319544985,0.16649431230610134,0.31747673216132366,0.19855222337125128,0.17269906928645296,0.022750775594622543,0.025853154084798345,female
CT00035,0.09635416666666667,0.16666666666666666,0.3177083333333333,0.19791666666666666,0.171875,0.0234375,0.026041666666666668,female
CT00036,0.09577464788732394,0.16619718309859155,0.3183098591549296,0.2,0.17183098591549295,0.022535211267605635,0.02535211267605634,female
CT00037,0.09615384615384616,0.16826923076923078,0.3173076923076923,0.1971153846153846,0.17307692307692307,0.02403846153846154,0.02403846153846154,female
CT00038,0.0962800875273523,0.16630196936542668,0.3172866520787746,0.19912472647702406,0.17286652078774617,0.02188183807439825,0.0262582056892779,female
CT00039,0.09566787003610108,0.16606498194945848,0.3176895306859206,0.19855595667870035,0.17328519855595667,0.023465703971119134,0.02527075812274368,female
CT00040,0.09774436090225563,0.16541353383458646,0.3157894736842105,0.19924812030075187,0.17293233082706766,0.022556390977443608,0.02631578947368421,female
CT00041,0.09615384615384616,0.16538461538461538,0.3153846153846154,0.2,0.17307692307692307,0.023076923076923078,0.026923076923076925,female
CT00042,0.09815950920245399,0.1656441717791411,0.31901840490797545,0.19631901840490798,0.17177914110429449,0.024539877300613498,0.024539877300613498,female
CT00043,0.09743589743589744,0.16666666666666666,0.31794871794871793,0.19743589743589743,0.1717948717948718,0.023076923076923078,0.02564102564102564,female
CT00044,0.09615384615384616,0.16826923076923078,0.3173076923076923,0.1971153846153846,0.17307692307692307,0.02403846153846154,0.02403846153846154,female
CT00045,0.09722222222222222,0.16666666666666666,0.3194444444444444,0.19444444444444445,0.16666666666666666,0.027777777777777776,0.027777777777777776,female
CT00046,0.09444444444444444,0.16666666666666666,0.31666666666666665,0.2,0.17222222222222222,0.022222222222222223,0.027777777777777776,female
CT00047,0.09580838323353294,0.16766467065868262,0.31736526946107785,0.19760479041916168,0.17365269461077845,0.023952095808383235,0.023952095808383235,female
CT00048,0.09523809523809523,0.16666666666666666,0.31746031746031744,0.1984126984126984,0.1746031746031746,0.023809523809523808,0.023809523809523808,female
CT00049,0.09691629955947137,0.16740088105726872,0.31718061674008813,0.19823788546255505,0.17180616740088106,0.022026431718061675,0.02643171806167401,female
CT00050,0.0970464135021097,0.16877637130801687,0.31645569620253167,0.19831223628691982,0.1729957805907173,0.02109704641350211,0.02531645569620253,female
CT00051,0.09747292418772563,0.16606498194945848,0.3176895306859206,0.19855595667870035,0.17328519855595667,0.021660649819494584,0.02527075812274368,female
CT00052,0.09745762711864407,0.1652542372881356,0.3177966101694915,0.19915254237288135,0.17372881355932204,0.0211864406779661,0.025423728813559324,female
CT00053,0.09631728045325778,0.1671388101983003,0.31728045325779036,0.19830028328611898,0.17280453257790368,0.0226628895184136,0.025495750708215296,female
CT00054,0.09644670050761421,0.16751269035532995,0.3197969543147208,0.19796954314720813,0.17258883248730963,0.02030456852791878,0.025380710659898477,female
CT00055,0.0973630831643002,0.1663286004056795,0.31643002028397565,0.19878296146044624,0.1724137931034483,0.02231237322515213,0.02636916835699797,female
CT00056,0.09688013136288999,0.16584564860426929,0.3169129720853859,0.1986863711001642,0.1724137931034483,0.022988505747126436,0.026272577996715927,female
CT00057,0.09504132231404959,0.16942148760330578,0.3181818181818182,0.19834710743801653,0.17355371900826447,0.02066115702479339,0.024793388429752067,female
CT00058,0.10638297872340426,0.1702127659574468,0.3191489361702128,0.19148936170212766,0.1702127659574468,0.02127659574468085,0.02127659574468085,female
CT00059,0.0972972972972973,0.16756756756756758,0.3162162162162162,0.1972972972972973,0.17297297297297298,0.021621621621621623,0.02702702702702703,female
CT00060,0.09230769230769231,0.16923076923076924,0.3230769230769231,0.2,0.16923076923076924,0.015384615384615385,0.03076923076923077,female
CT00061,0.09701492537313433,0.16791044776119404,0.31716417910447764,0.19776119402985073,0.17164179104477612,0.022388059701492536,0.026119402985074626,female
CT00062,0.08571428571428572,0.17142857142857143,0.3142857142857143,0.2,0.17142857142857143,0.02857142857142857,0.02857142857142857,female
CT00063,0.0975609756097561,0.17073170731707318,0.3170731707317073,0.1951219512195122,0.17073170731707318,0.024390243902439025,0.024390243902439025,female
CT00064,0.0970873786407767,0.1650485436893204,0.3155339805825243,0.19902912621359223,0.17475728155339806,0.024271844660194174,0.024271844660194174,female
CT00065,0.09444444444444444,0.16666666666666666,0.31666666666666665,0.2,0.17222222222222222,0.022222222222222223,0.027777777777777776,female
CT00066,0.09876543209876543,0.16666666666666666,0.3148148148148148,0.19753086419753085,0.1728395061728395,0.024691358024691357,0.024691358024691357,female
CT00067,0.09771986970684039,0.16612377850162866,0.31596091205211724,0.1986970684039088,0.17263843648208468,0.02280130293159609,0.026058631921824105,female
CT00068,0.09747292418772563,0.16606498194945848,0.3176895306859206,0.19855595667870035,0.17328519855595667,0.021660649819494584,0.02527075812274368,female
CT00069,0.0979020979020979,0.16783216783216784,0.3146853146853147,0.1958041958041958,0.17482517482517482,0.02097902097902098,0.027972027972027972,female
CT00070,0.0975609756097561,0.16666666666666666,0.3170731707317073,0.1991869918699187,0.17073170731707318,0.024390243902439025,0.024390243902439025,female
CT00071,0.09685230024213075,0.16707021791767554,0.3171912832929782,0.19854721549636803,0.17191283292978207,0.021791767554479417,0.026634382566585957,female
CT00072,0.09859154929577464,0.16901408450704225,0.31690140845070425,0.19718309859154928,0.16901408450704225,0.02112676056338028,0.028169014084507043,female
CT00073,0.09727626459143969,0.16731517509727625,0.3151750972762646,0.19844357976653695,0.17120622568093385,0.023346303501945526,0.027237354085603113,female
CT00074,0.09655172413793103,0.16551724137931034,0.31724137931034485,0.2,0.1724137931034483,0.020689655172413793,0.027586206896551724,female
CT00075,0.09603340292275574,0.16701461377870563,0.3173277661795407,0.19832985386221294,0.1732776617954071,0.022964509394572025,0.025052192066805846,female
CT00076,0.09523809523809523,0.17142857142857143,0.3142857142857143,0.2,0.17142857142857143,0.01904761904761905,0.02857142857142857,female
CT00077,0.09538461538461539,0.16615384615384615,0.3169230769230769,0.2,0.1723076923076923,0.021538461538461538,0.027692307692307693,female
CT00078,0.09689922480620156,0.16666666666666666,0.3178294573643411,0.19767441860465115,0.17054263565891473,0.023255813953488372,0.027131782945736434,female
CT00079,0.09597523219814241,0.16718266253869968,0.3173374613003096,0.19814241486068113,0.17182662538699692,0.02321981424148607,0.02631578947368421,female
CT00080,0.09774436090225563,0.16541353383458646,0.3157894736842105,0.19924812030075187,0.17293233082706766,0.022556390977443608,0.02631578947368421,female
CT00081,0.09859154929577464,0.16901408450704225,0.31690140845070425,0.19718309859154928,0.16901408450704225,0.02112676056338028,0.028169014084507043,female
CT00082,0.09345794392523364,0.16822429906542055,0.3177570093457944,0.19626168224299065,0.17757009345794392,0.018691588785046728,0.028037383177570093,female
CT00083,0.1,0.15714285714285714,0.3142857142857143,0.2,0.17142857142857143,0.02857142857142857,0.02857142857142857,female
CT00084,0.09667823500247893,0.1665840356965791,0.31680713931581556,0.1983143282102132,0.17253346554288548,0.022806147744174516,0.026276648487853247,female
CT00085,0.09523809523809523,0.17006802721088435,0.3197278911564626,0.19727891156462585,0.17006802721088435,0.02040816326530612,0.027210884353741496,female
CT00086,0.0975609756097561,0.16585365853658537,0.3170731707317073,0.1975609756097561,0.17317073170731706,0.02195121951219512,0.026829268292682926,female
CT00087,0.09596928982725528,0.16698656429942418,0.31669865642994244,0.19769673704414586,0.1727447216890595,0.023032629558541268,0.026871401151631478,female
CT00088,0.09933774834437085,0.16556291390728478,0.31788079470198677,0.1986754966887417,0.17218543046357615,0.019867549668874173,0.026490066225165563,female
CT00089,0.0970873786407767,0.16747572815533981,0.3155339805825243,0.19902912621359223,0.17233009708737865,0.021844660194174758,0.02669902912621359,female
CT00090,0.09641873278236915,0.16804407713498623,0.3168044077134986,0.19834710743801653,0.17355371900826447,0.02203856749311295,0.024793388429752067,female
CT00091,0.09375,0.171875,0.3125,0.203125,0.171875,0.015625,0.03125,female
CT00092,0.09420289855072464,0.16666666666666666,0.3188405797101449,0.1956521739130435,0.17391304347826086,0.021739130434782608,0.028985507246376812,female
CT00093,0.0967741935483871,0.1662531017369727,0.3176178660049628,0.19851116625310175,0.17121588089330025,0.022332506203473945,0.02729528535980149,female
CT00094,0.0975609756097561,0.17073170731707318,0.3170731707317073,0.1951219512195122,0.17073170731707318,0.024390243902439025,0.024390243902439025,female
CT00095,0.0959409594095941,0.16605166051660517,0.3173431734317343,0.1992619926199262,0.17343173431734318,0.02214022140221402,0.025830258302583026,female
CT00096,0.09523809523809523,0.17142857142857143,0.3142857142857143,0.2,0.17142857142857143,0.01904761904761905,0.02857142857142857,female
CT00097,0.09565217391304348,0.16521739130434782,0.3130434782608696,0.2,0.17391304347826086,0.02608695652173913,0.02608695652173913,female
CT00098,0.09693053311793215,0.16639741518578352,0.3166397415185784,0.1987075928917609,0.172859450726979,0.022617124394184167,0.025848142164781908,female
CT00099,0.09745762711864407,0.1652542372881356,0.3177966101694915,0.19915254237288135,0.17372881355932204,0.0211864406779661,0.025423728813559324,female
CT00100,0.09523809523809523,0.16806722689075632,0.3165266106442577,0.19887955182072828,0.17366946778711484,0.022408963585434174,0.025210084033613446,female
CT00101,0.09617021276595744,0.16680851063829788,0.31659574468085105,0.19829787234042554,0.1727659574468085,0.02297872340425532,0.026382978723404255,female
CT00102,0.09691629955947137,0.16740088105726872,0.31718061674008813,0.19823788546255505,0.17180616740088106,0.022026431718061675,0.02643171806167401,female
CT00103,0.09731543624161074,0.16610738255033558,0.31711409395973156,0.19798657718120805,0.17281879194630873,0.02181208053691275,0.026845637583892617,female
CT00104,0.0967741935483871,0.16666666666666666,0.3172043010752688,0.1989247311827957,0.17204301075268819,0.021505376344086023,0.026881720430107527,female
CT00105,0.09656084656084656,0.16666666666666666,0.31746031746031744,0.1984126984126984,0.17195767195767195,0.022486772486772486,0.026455026455026454,female
CT00106,0.09640522875816994,0.16666666666666666,0.31699346405228757,0.1977124183006536,0.17320261437908496,0.02287581699346405,0.026143790849673203,female
CT00107,0.09444444444444444,0.16666666666666666,0.31666666666666665,0.2,0.17222222222222222,0.022222222222222223,0.027777777777777776,female
CT00108,0.09774436090225563,0.16541353383458646,0.3157894736842105,0.19924812030075187,0.17293233082706766,0.022556390977443608,0.02631578947368421,female
CT00109,0.09195402298850575,0.1724137931034483,0.3218390804597701,0.19540229885057472,0.1724137931034483,0.022988505747126436,0.022988505747126436,female
CT00110,0.09663865546218488,0.16806722689075632,0.31932773109243695,0.19747899159663865,0.1722689075630252,0.02100840336134454,0.025210084033613446,female
CT00111,0.0975609756097561,0.17073170731707318,0.3170731707317073,0.1951219512195122,0.17073170731707318,0.024390243902439025,0.024390243902439025,female
CT00112,0.09770114942528736,0.16666666666666666,0.3160919540229885,0.19540229885057472,0.1724137931034483,0.022988505747126436,0.028735632183908046,female
CT00113,0.09695603156708005,0.1668545659526494,0.31679819616685456,0.1984216459977452,0.17249154453213078,0.02254791431792559,0.02593010146561443,female
CT00114,0.09664429530201342,0.16644295302013423,0.3167785234899329,0.19865771812080538,0.17315436241610738,0.022818791946308724,0.025503355704697986,female
CT00115,0.09594882729211088,0.16631130063965885,0.31769722814498935,0.19829424307036247,0.17270788912579957,0.023454157782515993,0.0255863539445629,female
CT00116,0.09691629955947137,0.16740088105726872,0.31718061674008813,0.19823788546255505,0.17180616740088106,0.022026431718061675,0.02643171806167401,female
CT00117,0.09720176730486009,0.16642120765832105,0.3166421207658321,0.19882179675994108,0.1723122238586156,0.022091310751104567,0.026509572901325478,female
CT00118,0.09693877551020408,0.1683673469387755,0.3163265306122449,0.1989795918367347,0.17346938775510204,0.02040816326530612,0.025510204081632654,female
CT00119,0.0967741935483871,0.16129032258064516,0.3225806451612903,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.03225806451612903,female
CT00120,0.09691629955947137,0.16740088105726872,0.31718061674008813,0.19823788546255505,0.17180616740088106,0.022026431718061675,0.02643171806167401,female
CT00121,0.09627329192546584,0.16770186335403728,0.3167701863354037,0.19875776397515527,0.17391304347826086,0.021739130434782608,0.024844720496894408,female
CT00122,0.0963302752293578,0.1651376146788991,0.3165137614678899,0.19724770642201836,0.1743119266055046,0.022935779816513763,0.027522935779816515,female
CT00123,0.0989010989010989,0.16483516483516483,0.31868131868131866,0.1978021978021978,0.17582417582417584,0.02197802197802198,0.02197802197802198,female
CT00124,0.09700427960057062,0.16690442225392296,0.3166904422253923,0.19828815977175462,0.17261055634807418,0.02282453637660485,0.025677603423680456,female
CT00125,0.09333333333333334,0.16,0.32,0.2,0.17333333333333334,0.02666666666666667,0.02666666666666667,female
CT00126,0.09615384615384616,0.16666666666666666,0.3141025641025641,0.1987179487179487,0.17307692307692307,0.02564102564102564,0.02564102564102564,female
